file,voice_ratio
ch1_3170-137482-0017.gzip,0.676201343536377
ch1_1919-142785-0051.gzip,0.5620689392089844
ch1_6295-244435-0009.gzip,0.815891444683075
ch1_8842-304647-0008.gzip,0.5493230223655701
ch1_7976-110124-0007.gzip,0.5614035129547119
ch1_7976-110124-0019.gzip,0.6959064602851868
ch1_6319-64726-0017.gzip,0.5966981053352356
ch1_1919-142785-0009.gzip,0.6153846383094788
ch1_6241-61943-0004.gzip,0.6807511448860168
ch1_1919-142785-0058.gzip,0.4353741407394409
ch1_1462-170145-0001.gzip,0.5913621187210083
ch1_2277-149896-0024.gzip,0.7117437720298767
ch1_1988-24833-0010.gzip,0.21693122386932373
ch1_1272-141231-0027.gzip,0.6658536791801453
ch1_1673-143397-0019.gzip,0.6428571343421936
ch1_6345-64257-0005.gzip,0.6847599148750305
ch1_3853-163249-0045.gzip,0.8659340739250183
ch1_6295-244435-0013.gzip,0.7326968908309937
ch1_8297-275156-0012.gzip,0.6376404762268066
ch1_251-118436-0005.gzip,0.7522658705711365
ch1_2035-147961-0008.gzip,0.47924527525901794
ch1_6319-64726-0019.gzip,0.5249999761581421
ch1_3752-4944-0002.gzip,0.7363184094429016
ch1_6313-66129-0031.gzip,0.3569321632385254
ch1_3853-163249-0034.gzip,0.680232584476471
ch1_2902-9008-0001.gzip,0.24976348876953125
ch1_1919-142785-0060.gzip,0.6190476417541504
ch1_3170-137482-0047.gzip,0.5625597238540649
ch1_6241-66616-0005.gzip,0.6607407331466675
ch1_6241-61943-0019.gzip,0.6353591084480286
ch1_8842-302203-0001.gzip,0.5895270109176636
ch1_6345-64257-0006.gzip,0.7403509020805359
ch1_6313-76958-0024.gzip,0.4065934121608734
ch1_1988-148538-0000.gzip,0.49000951647758484
ch1_2035-147961-0035.gzip,0.6617646813392639
ch1_7976-110523-0014.gzip,0.5776081681251526
ch1_6319-275224-0004.gzip,0.6234096884727478
ch1_8297-275155-0000.gzip,0.7018348574638367
ch1_2277-149874-0001.gzip,0.6332573890686035
ch1_777-126732-0029.gzip,0.125
ch1_3170-137482-0031.gzip,0.6311858296394348
ch1_3576-138058-0036.gzip,0.6970954537391663
ch1_2035-147960-0009.gzip,0.34403669834136963
ch1_6241-61943-0013.gzip,0.5783132314682007
ch1_1272-135031-0022.gzip,0.5
ch1_6241-61946-0008.gzip,0.6292135119438171
ch1_777-126732-0073.gzip,0.37974682450294495
ch1_6319-275224-0017.gzip,0.668571412563324
ch1_6313-66125-0004.gzip,0.41871920228004456
ch1_2277-149896-0006.gzip,0.5580645203590393
ch1_2277-149896-0004.gzip,0.5737704634666443
ch1_2035-147961-0014.gzip,0.5204917788505554
ch1_5694-64025-0000.gzip,0.2211538404226303
ch1_2428-83705-0030.gzip,0.5773913264274597
ch1_777-126732-0000.gzip,0.42690059542655945
ch1_5895-34615-0007.gzip,0.5112359523773193
ch1_2412-153954-0014.gzip,0.42818182706832886
ch1_7976-110523-0019.gzip,0.4431818127632141
ch1_2035-147960-0008.gzip,0.47164949774742126
ch1_6345-93306-0000.gzip,0.7126524448394775
ch1_2428-83699-0011.gzip,0.5249999761581421
ch1_2086-149220-0023.gzip,0.480434775352478
ch1_174-168635-0011.gzip,0.517241358757019
ch1_2428-83699-0028.gzip,0.49799197912216187
ch1_7850-286674-0006.gzip,0.3446601927280426
ch1_1673-143397-0007.gzip,0.6273291707038879
ch1_5338-24615-0014.gzip,0.640625
ch1_1988-147956-0026.gzip,0.6388888955116272
ch1_2428-83705-0026.gzip,0.5478807091712952
ch1_174-168635-0012.gzip,0.5057471394538879
ch1_5694-64038-0003.gzip,0.8356807231903076
ch1_7976-105575-0007.gzip,0.5990098714828491
ch1_3752-4943-0021.gzip,0.7092198729515076
ch1_2277-149897-0024.gzip,0.5519125461578369
ch1_2902-9006-0005.gzip,0.4249628484249115
ch1_5895-34622-0010.gzip,0.37438422441482544
ch1_652-129742-0013.gzip,0.7106017470359802
ch1_3853-163249-0049.gzip,0.825265645980835
ch1_1988-147956-0015.gzip,0.5730769038200378
ch1_2035-147961-0033.gzip,0.6528925895690918
ch1_1988-148538-0004.gzip,0.5175233483314514
ch1_3576-138058-0006.gzip,0.6707317233085632
ch1_8297-275154-0019.gzip,0.5914633870124817
ch1_5536-43363-0013.gzip,0.7758620977401733
ch1_8842-304647-0009.gzip,0.4832664132118225
ch1_8842-302201-0002.gzip,0.6000000238418579
ch1_652-129742-0012.gzip,0.6000000238418579
ch1_6319-64726-0008.gzip,0.41911765933036804
ch1_6241-61943-0006.gzip,0.5439330339431763
ch1_5895-34629-0019.gzip,0.5069124698638916
ch1_2086-149220-0048.gzip,0.42067989706993103
ch1_5536-43359-0016.gzip,0.7195767164230347
ch1_3536-8226-0000.gzip,0.3720238208770752
ch1_652-129742-0007.gzip,0.6950819492340088
ch1_2078-142845-0027.gzip,0.6935780048370361
ch1_7850-73752-0010.gzip,0.5530216693878174
ch1_174-84280-0008.gzip,0.521276593208313
ch1_5338-284437-0027.gzip,0.524193525314331
ch1_6345-93306-0013.gzip,0.6296296119689941
ch1_3752-4943-0027.gzip,0.5828571319580078
ch1_3752-4944-0001.gzip,0.6436363458633423
ch1_1673-143396-0007.gzip,0.7426636815071106
ch1_7850-281318-0014.gzip,0.5130784511566162
ch1_2428-83699-0021.gzip,0.46857142448425293
ch1_3853-163249-0038.gzip,0.8508997559547424
ch1_5338-284437-0024.gzip,0.6363636255264282
ch1_84-121550-0026.gzip,0.6318492889404297
ch1_2902-9006-0015.gzip,0.42315271496772766
ch1_7850-281318-0021.gzip,0.5784114003181458
ch1_2803-161169-0015.gzip,0.37240538001060486
ch1_5536-43359-0010.gzip,0.7021276354789734
ch1_3000-15664-0019.gzip,0.640326976776123
ch1_2412-153948-0006.gzip,0.45086705684661865
ch1_6313-76958-0022.gzip,0.5648854970932007
ch1_6319-275224-0006.gzip,0.6479400992393494
ch1_84-121550-0018.gzip,0.6192893385887146
ch1_2412-153948-0004.gzip,0.5116443037986755
ch1_251-137823-0008.gzip,0.7321867346763611
ch1_3170-137482-0024.gzip,0.6398104429244995
ch1_2803-154320-0005.gzip,0.5570470094680786
ch1_2277-149897-0025.gzip,0.6629213690757751
ch1_3576-138058-0033.gzip,0.6912690997123718
ch1_6319-275224-0015.gzip,0.5600858330726624
ch1_422-122949-0000.gzip,0.792557418346405
ch1_6319-64726-0020.gzip,0.4978165924549103
ch1_1462-170145-0000.gzip,0.6340956091880798
ch1_6345-64257-0012.gzip,0.6285714507102966
ch1_7850-111771-0008.gzip,0.5
ch1_6319-57405-0005.gzip,0.5194805264472961
ch1_5694-64025-0022.gzip,0.6790890097618103
ch1_8842-302196-0000.gzip,0.7945355176925659
ch1_652-130737-0001.gzip,0.6683804392814636
ch1_2277-149897-0037.gzip,0.6117021441459656
ch1_3000-15664-0035.gzip,0.6048780679702759
ch1_5536-43358-0016.gzip,0.5231788158416748
ch1_2277-149897-0033.gzip,0.6044303774833679
ch1_3170-137482-0033.gzip,0.5
ch1_3853-163249-0054.gzip,0.8507333993911743
ch1_6241-66616-0025.gzip,0.6832298040390015
ch1_2428-83705-0022.gzip,0.47826087474823
ch1_3853-163249-0028.gzip,0.8160535097122192
ch1_8297-275155-0018.gzip,0.5918367505073547
ch1_8842-304647-0010.gzip,0.5288714170455933
ch1_6313-66125-0022.gzip,0.41769546270370483
ch1_84-121123-0003.gzip,0.5117924809455872
ch1_6345-64257-0001.gzip,0.7167882919311523
ch1_7850-286674-0001.gzip,0.23033708333969116
ch1_652-130726-0035.gzip,0.8301886916160583
ch1_777-126732-0067.gzip,0.2538226246833801
ch1_1988-147956-0027.gzip,0.7246376872062683
ch1_2078-142845-0044.gzip,0.565517246723175
ch1_7976-110124-0008.gzip,0.5848484635353088
ch1_2078-142845-0032.gzip,0.7388613820075989
ch1_7850-286674-0002.gzip,0.43820226192474365
ch1_422-122949-0005.gzip,0.7196721434593201
ch1_2412-153947-0011.gzip,0.4233807325363159
ch1_1993-147965-0003.gzip,0.563043475151062
ch1_2412-153954-0024.gzip,0.49042144417762756
ch1_1272-141231-0012.gzip,0.6335403919219971
ch1_3170-137482-0043.gzip,0.686274528503418
ch1_2086-149220-0001.gzip,0.5024271607398987
ch1_6345-93302-0019.gzip,0.5630252361297607
ch1_1462-170142-0021.gzip,0.6254901885986328
ch1_6241-66616-0001.gzip,0.5830039381980896
ch1_6241-61943-0021.gzip,0.36305731534957886
ch1_5895-34615-0020.gzip,0.45210084319114685
ch1_3576-138058-0021.gzip,0.7564767003059387
ch1_6295-64301-0021.gzip,0.6666666865348816
ch1_2428-83705-0012.gzip,0.5909910202026367
ch1_1462-170142-0032.gzip,0.4161849617958069
ch1_6241-66616-0012.gzip,0.6927710771560669
ch1_7850-73752-0005.gzip,0.5563910007476807
ch1_1993-147964-0006.gzip,0.5138888955116272
ch1_5895-34622-0008.gzip,0.44283121824264526
ch1_422-122949-0015.gzip,0.7277727127075195
ch1_5338-284437-0007.gzip,0.6580086350440979
ch1_5694-64038-0023.gzip,0.7658863067626953
ch1_7850-286674-0017.gzip,0.3274853825569153
ch1_2803-154320-0003.gzip,0.4826732575893402
ch1_422-122949-0028.gzip,0.5327510833740234
ch1_6295-244435-0017.gzip,0.737827718257904
ch1_1673-143396-0010.gzip,0.6875834465026855
ch1_3000-15664-0029.gzip,0.6061452627182007
ch1_1993-147965-0000.gzip,0.6007326245307922
ch1_2428-83705-0002.gzip,0.6079766750335693
ch1_8297-275155-0027.gzip,0.5306122303009033
ch1_84-121550-0015.gzip,0.7131630778312683
ch1_1988-147956-0024.gzip,0.609375
ch1_7976-110523-0004.gzip,0.5761589407920837
ch1_1272-135031-0017.gzip,0.6004672646522522
ch1_8297-275155-0017.gzip,0.6618704795837402
ch1_6319-275224-0020.gzip,0.52949059009552
ch1_5338-284437-0015.gzip,0.5855855941772461
ch1_3170-137482-0029.gzip,0.5524861812591553
ch1_2412-153954-0008.gzip,0.5
ch1_1673-143396-0020.gzip,0.6471215486526489
ch1_2035-147961-0011.gzip,0.49859943985939026
ch1_7976-105575-0012.gzip,0.5527950525283813
ch1_8842-302196-0001.gzip,0.7089040875434875
ch1_8842-302203-0006.gzip,0.4984802305698395
ch1_3576-138058-0007.gzip,0.8642534017562866
ch1_2035-152373-0007.gzip,0.5482673048973083
ch1_1462-170145-0004.gzip,0.6305609345436096
ch1_2277-149897-0018.gzip,0.5486935973167419
ch1_3576-138058-0001.gzip,0.6775631308555603
ch1_3576-138058-0009.gzip,0.749171257019043
ch1_6295-64301-0026.gzip,0.6482334733009338
ch1_2902-9006-0006.gzip,0.4658634662628174
ch1_3853-163249-0041.gzip,0.8026905655860901
ch1_777-126732-0059.gzip,0.2708333432674408
ch1_5536-43358-0009.gzip,0.6865079402923584
ch1_8842-302196-0007.gzip,0.7525773048400879
ch1_2277-149896-0010.gzip,0.6261398196220398
ch1_6313-76958-0014.gzip,0.4093816578388214
ch1_2035-152373-0018.gzip,0.6026666760444641
ch1_6345-93302-0014.gzip,0.5921052694320679
ch1_2078-142845-0014.gzip,0.7734375
ch1_652-130726-0003.gzip,0.8110831379890442
ch1_251-136532-0007.gzip,0.7571428418159485
ch1_3853-163249-0025.gzip,0.8815789222717285
ch1_7976-105575-0016.gzip,0.5463108420372009
ch1_2277-149874-0009.gzip,0.5263158082962036
ch1_3752-4943-0016.gzip,0.43870967626571655
ch1_2086-149220-0045.gzip,0.4612676203250885
ch1_251-137823-0024.gzip,0.5424836874008179
ch1_3576-138058-0016.gzip,0.6407506465911865
ch1_7976-105575-0000.gzip,0.6136363744735718
ch1_1272-141231-0018.gzip,0.6898396015167236
ch1_1673-143396-0014.gzip,0.7082380056381226
ch1_3853-163249-0010.gzip,0.7688679099082947
ch1_1988-147956-0009.gzip,0.6180124282836914
ch1_3853-163249-0046.gzip,0.8778696060180664
ch1_5895-34615-0013.gzip,0.5033783912658691
ch1_2428-83705-0011.gzip,0.5287958383560181
ch1_2078-142845-0019.gzip,0.7103918194770813
ch1_6295-244435-0027.gzip,0.5894039869308472
ch1_251-118436-0010.gzip,0.45812806487083435
ch1_2086-149220-0042.gzip,0.508474588394165
ch1_84-121123-0022.gzip,0.7116564512252808
ch1_1988-24833-0020.gzip,0.36090224981307983
ch1_1988-24833-0027.gzip,0.3270440399646759
ch1_3000-15664-0033.gzip,0.6609442234039307
ch1_5536-43359-0018.gzip,0.7587131261825562
ch1_251-118436-0021.gzip,0.6411290168762207
ch1_2035-147961-0004.gzip,0.6129032373428345
ch1_3853-163249-0016.gzip,0.804347813129425
ch1_422-122949-0022.gzip,0.7679449319839478
ch1_1988-24833-0028.gzip,0.39673912525177
ch1_6313-66125-0011.gzip,0.5862069129943848
ch1_777-126732-0036.gzip,0.21908126771450043
ch1_2277-149896-0011.gzip,0.602150559425354
ch1_1462-170142-0011.gzip,0.6354680061340332
ch1_1462-170138-0012.gzip,0.6141079068183899
ch1_6295-244435-0008.gzip,0.7311828136444092
ch1_777-126732-0056.gzip,0.24048443138599396
ch1_1272-141231-0029.gzip,0.6130536198616028
ch1_422-122949-0014.gzip,0.7398554682731628
ch1_6241-66616-0013.gzip,0.7120742797851562
ch1_6319-57405-0000.gzip,0.6461538672447205
ch1_5895-34629-0020.gzip,0.5571428537368774
ch1_3853-163249-0007.gzip,0.7988338470458984
ch1_174-50561-0011.gzip,0.21212121844291687
ch1_8297-275155-0001.gzip,0.5869565010070801
ch1_2035-152373-0004.gzip,0.539301335811615
ch1_3170-137482-0000.gzip,0.648942232131958
ch1_777-126732-0021.gzip,0.3612334728240967
ch1_2803-161169-0008.gzip,0.3352208435535431
ch1_2086-149220-0029.gzip,0.545976996421814
ch1_6345-93302-0020.gzip,0.5736040472984314
ch1_7850-286674-0004.gzip,0.4171656668186188
ch1_3000-15664-0016.gzip,0.6556776762008667
ch1_7976-110523-0003.gzip,0.5196850299835205
ch1_2428-83705-0007.gzip,0.5432692170143127
ch1_5694-64029-0004.gzip,0.6363636255264282
ch1_8297-275156-0007.gzip,0.6655791401863098
ch1_652-130726-0030.gzip,0.790960431098938
ch1_8842-302203-0005.gzip,0.5426356792449951
ch1_6313-66129-0015.gzip,0.43710020184516907
ch1_5536-43363-0003.gzip,0.7084639668464661
ch1_3000-15664-0028.gzip,0.6856435537338257
ch1_3752-4944-0058.gzip,0.6171875
ch1_6241-61943-0000.gzip,0.599078357219696
ch1_2277-149897-0009.gzip,0.556034505367279
ch1_6295-64301-0030.gzip,0.5088235139846802
ch1_6313-76958-0019.gzip,0.38860103487968445
ch1_1988-24833-0000.gzip,0.2415459007024765
ch1_251-136532-0003.gzip,0.6634050607681274
ch1_1462-170145-0005.gzip,0.5948275923728943
ch1_6313-76958-0006.gzip,0.5263158082962036
ch1_7976-105575-0014.gzip,0.4337606728076935
ch1_1988-147956-0018.gzip,0.6454545259475708
ch1_777-126732-0044.gzip,0.3147410452365875
ch1_422-122949-0016.gzip,0.6261980533599854
ch1_5338-284437-0026.gzip,0.6130653023719788
ch1_1673-143396-0001.gzip,0.7107061743736267
ch1_6345-93302-0007.gzip,0.66300368309021
ch1_1462-170142-0033.gzip,0.5287356376647949
ch1_5694-64038-0019.gzip,0.7333333492279053
ch1_7976-110124-0014.gzip,0.4923076927661896
ch1_8842-304647-0001.gzip,0.4166666567325592
ch1_1462-170138-0023.gzip,0.6121416687965393
ch1_2086-149220-0030.gzip,0.54347825050354
ch1_6345-93302-0016.gzip,0.4630071520805359
ch1_6345-93306-0007.gzip,0.6000000238418579
ch1_2803-154328-0023.gzip,0.569343090057373
ch1_174-168635-0007.gzip,0.48275861144065857
ch1_6241-61943-0025.gzip,0.4936061501502991
ch1_2086-149220-0040.gzip,0.5311004519462585
ch1_1988-148538-0001.gzip,0.4869185984134674
ch1_5694-64038-0018.gzip,0.6811397671699524
ch1_652-130726-0016.gzip,0.7215384840965271
ch1_3536-8226-0001.gzip,0.34649911522865295
ch1_6345-64257-0020.gzip,0.5
ch1_5694-64029-0017.gzip,0.5586591958999634
ch1_174-168635-0008.gzip,0.44600939750671387
ch1_8297-275154-0025.gzip,0.6677631735801697
ch1_2277-149874-0021.gzip,0.47311827540397644
ch1_7850-281318-0004.gzip,0.5969289541244507
ch1_1272-135031-0002.gzip,0.7099023461341858
ch1_8297-275154-0009.gzip,0.48051947355270386
ch1_8842-302196-0002.gzip,0.816867470741272
ch1_777-126732-0015.gzip,0.24410773813724518
ch1_2277-149897-0023.gzip,0.5631067752838135
ch1_2412-153954-0020.gzip,0.3815261125564575
ch1_8842-302196-0004.gzip,0.8379888534545898
ch1_6345-93306-0008.gzip,0.5
ch1_6241-66616-0016.gzip,0.6095238327980042
ch1_3752-4944-0028.gzip,0.7850000262260437
ch1_7850-286674-0007.gzip,0.5116279125213623
ch1_652-130737-0005.gzip,0.6627907156944275
ch1_251-118436-0012.gzip,0.770893394947052
ch1_1988-147956-0028.gzip,0.6376021504402161
ch1_8842-304647-0002.gzip,0.45784956216812134
ch1_5895-34615-0003.gzip,0.44417476654052734
ch1_3536-8226-0015.gzip,0.3649425208568573
ch1_7850-73752-0007.gzip,0.4828660488128662
ch1_2428-83705-0031.gzip,0.3786982297897339
ch1_6345-93306-0002.gzip,0.518750011920929
ch1_6241-61943-0018.gzip,0.474387526512146
ch1_6319-64726-0011.gzip,0.5108433961868286
ch1_84-121123-0024.gzip,0.6496913433074951
ch1_777-126732-0065.gzip,0.21472392976284027
ch1_6313-66125-0000.gzip,0.6734693646430969
ch1_1462-170138-0016.gzip,0.6869158744812012
ch1_777-126732-0016.gzip,0.28991061449050903
ch1_2428-83699-0038.gzip,0.5783132314682007
ch1_2803-154328-0011.gzip,0.5461165308952332
ch1_777-126732-0002.gzip,0.275316447019577
ch1_7850-286674-0000.gzip,0.5435606241226196
ch1_3576-138058-0039.gzip,0.7658371329307556
ch1_6313-76958-0001.gzip,0.4378378391265869
ch1_2412-153954-0017.gzip,0.5160550475120544
ch1_2428-83699-0008.gzip,0.5339506268501282
ch1_7976-110124-0005.gzip,0.5353845953941345
ch1_777-126732-0050.gzip,0.4117647111415863
ch1_3536-8226-0021.gzip,0.31832796335220337
ch1_1462-170142-0009.gzip,0.5746835470199585
ch1_2078-142845-0012.gzip,0.7110036015510559
ch1_7850-281318-0023.gzip,0.6000000238418579
ch1_6345-93302-0017.gzip,0.510948896408081
ch1_2412-153947-0015.gzip,0.42670536041259766
ch1_7976-110523-0021.gzip,0.6815286874771118
ch1_3853-163249-0032.gzip,0.8648648858070374
ch1_7850-111771-0003.gzip,0.44859811663627625
ch1_422-122949-0026.gzip,0.7448107600212097
ch1_652-130737-0008.gzip,0.6644295454025269
ch1_3000-15664-0015.gzip,0.6147342920303345
ch1_3752-4943-0001.gzip,0.7485548853874207
ch1_3752-4943-0006.gzip,0.4848484992980957
ch1_1272-135031-0024.gzip,0.7599557638168335
ch1_3536-23268-0016.gzip,0.6280056834220886
ch1_1462-170142-0007.gzip,0.7302631735801697
ch1_2277-149897-0007.gzip,0.4734693765640259
ch1_2428-83699-0002.gzip,0.5789473652839661
ch1_6345-64257-0004.gzip,0.6481481194496155
ch1_8297-275154-0006.gzip,0.5675057172775269
ch1_3170-137482-0011.gzip,0.6199262142181396
ch1_652-129742-0001.gzip,0.6746765375137329
ch1_3000-15664-0045.gzip,0.6645885109901428
ch1_7976-105575-0015.gzip,0.6056644916534424
ch1_2086-149214-0003.gzip,0.5622775554656982
ch1_3853-163249-0037.gzip,0.8653846383094788
ch1_174-168635-0021.gzip,0.3461538553237915
ch1_84-121550-0006.gzip,0.6823956370353699
ch1_174-84280-0007.gzip,0.6003289222717285
ch1_6241-61946-0005.gzip,0.679347813129425
ch1_3752-4944-0042.gzip,0.574999988079071
ch1_6313-66125-0024.gzip,0.5054545402526855
ch1_5694-64025-0006.gzip,0.606965184211731
ch1_1919-142785-0030.gzip,0.6649572849273682
ch1_1272-135031-0018.gzip,0.6052631735801697
ch1_2078-142845-0004.gzip,0.7099447250366211
ch1_2086-149220-0003.gzip,0.5508772134780884
ch1_2428-83699-0031.gzip,0.5485436916351318
ch1_6313-66129-0017.gzip,0.46494466066360474
ch1_2277-149874-0008.gzip,0.494047611951828
ch1_2412-153954-0021.gzip,0.44619423151016235
ch1_3752-4944-0006.gzip,0.5743801593780518
ch1_5694-64029-0019.gzip,0.67136150598526
ch1_5895-34622-0014.gzip,0.46866485476493835
ch1_7850-286674-0016.gzip,0.5129310488700867
ch1_5338-284437-0029.gzip,0.52008455991745
ch1_5895-34622-0018.gzip,0.5048231482505798
ch1_5536-43359-0003.gzip,0.6892950534820557
ch1_3853-163249-0055.gzip,0.855967104434967
ch1_6295-244435-0007.gzip,0.7727272510528564
ch1_2086-149220-0039.gzip,0.4220779240131378
ch1_1919-142785-0021.gzip,0.5904762148857117
ch1_5536-43363-0004.gzip,0.7008547186851501
ch1_3853-163249-0005.gzip,0.8318318128585815
ch1_5895-34615-0017.gzip,0.46840959787368774
ch1_1988-148538-0005.gzip,0.4681684672832489
ch1_251-136532-0019.gzip,0.6506849527359009
ch1_6313-76958-0029.gzip,0.4545454680919647
ch1_174-168635-0014.gzip,0.45514950156211853
ch1_1993-147965-0006.gzip,0.5753176212310791
ch1_1272-141231-0010.gzip,0.6413690447807312
ch1_6345-93302-0001.gzip,0.5695732831954956
ch1_3536-8226-0020.gzip,0.309927374124527
ch1_3170-137482-0045.gzip,0.5821917653083801
ch1_2277-149874-0017.gzip,0.5645933151245117
ch1_1272-141231-0021.gzip,0.6379310488700867
ch1_5694-64038-0020.gzip,0.6192052960395813
ch1_1462-170138-0018.gzip,0.6509090662002563
ch1_7976-105575-0001.gzip,0.5287356376647949
ch1_5895-34622-0012.gzip,0.47535210847854614
ch1_8842-304647-0007.gzip,0.4444444477558136
ch1_777-126732-0043.gzip,0.22151899337768555
ch1_1993-147966-0003.gzip,0.6111111044883728
ch1_1272-141231-0007.gzip,0.6237288117408752
ch1_777-126732-0046.gzip,0.2785714268684387
ch1_6313-66129-0027.gzip,0.4161490797996521
ch1_2428-83705-0038.gzip,0.5526315569877625
ch1_6313-66129-0001.gzip,0.4545454680919647
ch1_3752-4944-0020.gzip,0.7007125616073608
ch1_2803-154320-0002.gzip,0.4363636374473572
ch1_5694-64029-0028.gzip,0.7248677015304565
ch1_8297-275155-0024.gzip,0.5802469253540039
ch1_2078-142845-0040.gzip,0.6324200630187988
ch1_422-122949-0004.gzip,0.6949541568756104
ch1_6295-244435-0037.gzip,0.6346749067306519
ch1_2035-147960-0015.gzip,0.4536082446575165
ch1_1919-142785-0000.gzip,0.5
ch1_3536-8226-0017.gzip,0.35960590839385986
ch1_2035-147960-0000.gzip,0.6607459783554077
ch1_422-122949-0021.gzip,0.7162673473358154
ch1_7976-105575-0024.gzip,0.5953002572059631
ch1_5338-284437-0023.gzip,0.4137931168079376
ch1_2902-9006-0012.gzip,0.4987531304359436
ch1_1272-135031-0009.gzip,0.4957983195781708
ch1_7976-105575-0008.gzip,0.5902004241943359
ch1_777-126732-0042.gzip,0.24137930572032928
ch1_5895-34615-0001.gzip,0.3106796145439148
ch1_5536-43359-0013.gzip,0.6385542154312134
ch1_3000-15664-0017.gzip,0.6465908885002136
ch1_3536-23268-0026.gzip,0.6116152405738831
ch1_777-126732-0051.gzip,0.27037036418914795
ch1_251-136532-0012.gzip,0.7832422852516174
ch1_6345-93302-0023.gzip,0.6289855241775513
ch1_1462-170145-0016.gzip,0.6653845906257629
ch1_652-129742-0017.gzip,0.7311320900917053
ch1_2902-9008-0000.gzip,0.2773224115371704
ch1_3536-23268-0006.gzip,0.5105740427970886
ch1_2078-142845-0010.gzip,0.7200000286102295
ch1_7976-110124-0013.gzip,0.5330073237419128
ch1_6345-64257-0008.gzip,0.5600000023841858
ch1_8297-275155-0026.gzip,0.604651153087616
ch1_652-130726-0007.gzip,0.7557755708694458
ch1_2803-154328-0015.gzip,0.585669755935669
ch1_2277-149896-0000.gzip,0.5279805064201355
ch1_3752-4944-0025.gzip,0.5922746658325195
ch1_6295-244435-0029.gzip,0.8311688303947449
ch1_1993-147966-0005.gzip,0.7081339955329895
ch1_1272-135031-0019.gzip,0.5318182110786438
ch1_251-136532-0010.gzip,0.6552567481994629
ch1_3536-8226-0009.gzip,0.4000000059604645
ch1_2428-83705-0042.gzip,0.6203438639640808
ch1_1673-143397-0001.gzip,0.6792792677879333
ch1_5694-64029-0031.gzip,0.7543859481811523
ch1_3536-8226-0016.gzip,0.31081080436706543
ch1_7976-110124-0016.gzip,0.6360152959823608
ch1_2078-142845-0008.gzip,0.7522708773612976
ch1_2277-149874-0006.gzip,0.6257309913635254
ch1_2086-149220-0047.gzip,0.40163934230804443
ch1_174-50561-0000.gzip,0.21912351250648499
ch1_3752-4944-0017.gzip,0.7113636136054993
ch1_2086-149220-0021.gzip,0.5721153616905212
ch1_3000-15664-0005.gzip,0.6155303120613098
ch1_2086-149220-0017.gzip,0.5930018424987793
ch1_5536-43363-0008.gzip,0.646967351436615
ch1_652-130726-0032.gzip,0.7807486653327942
ch1_2277-149897-0006.gzip,0.5450236797332764
ch1_84-121123-0008.gzip,0.7077625393867493
ch1_5338-284437-0010.gzip,0.5700483322143555
ch1_3752-4943-0010.gzip,0.7034700512886047
ch1_8297-275155-0016.gzip,0.6090225577354431
ch1_7976-105575-0021.gzip,0.5206896662712097
ch1_6319-275224-0016.gzip,0.581993579864502
ch1_8297-275154-0017.gzip,0.6406926512718201
ch1_2902-9006-0007.gzip,0.42842692136764526
ch1_7850-281318-0011.gzip,0.44680851697921753
ch1_652-129742-0020.gzip,0.6690391302108765
ch1_6345-93306-0019.gzip,0.4989561438560486
ch1_8297-275155-0007.gzip,0.6666666865348816
ch1_7976-110523-0015.gzip,0.5351239442825317
ch1_251-137823-0002.gzip,0.728205144405365
ch1_2078-142845-0015.gzip,0.6335504651069641
ch1_1462-170138-0002.gzip,0.6689655184745789
ch1_5694-64029-0015.gzip,0.6470588445663452
ch1_1272-141231-0023.gzip,0.6635859608650208
ch1_7850-111771-0001.gzip,0.5614457726478577
ch1_2277-149897-0004.gzip,0.5949720740318298
ch1_2803-161169-0009.gzip,0.393389493227005
ch1_652-130726-0029.gzip,0.8103092908859253
ch1_7850-111771-0005.gzip,0.5512195229530334
ch1_5694-64038-0022.gzip,0.7411167621612549
ch1_3170-137482-0036.gzip,0.6971830725669861
ch1_5694-64029-0020.gzip,0.8177458047866821
ch1_84-121123-0001.gzip,0.7510040402412415
ch1_1462-170145-0019.gzip,0.5595238208770752
ch1_2412-153947-0013.gzip,0.49239543080329895
ch1_6313-66125-0003.gzip,0.49300700426101685
ch1_422-122949-0007.gzip,0.7652733325958252
ch1_2412-153947-0001.gzip,0.3333333432674408
ch1_3000-15664-0013.gzip,0.5940245985984802
ch1_84-121550-0024.gzip,0.730983316898346
ch1_3752-4944-0050.gzip,0.857988178730011
ch1_777-126732-0080.gzip,0.43670886754989624
ch1_6295-244435-0011.gzip,0.675159215927124
ch1_2412-153948-0003.gzip,0.5056390762329102
ch1_2803-154328-0014.gzip,0.6058632135391235
ch1_3853-163249-0052.gzip,0.7807486653327942
ch1_777-126732-0034.gzip,0.1751152127981186
ch1_6319-275224-0003.gzip,0.634482741355896
ch1_1462-170142-0013.gzip,0.5555555820465088
ch1_2428-83699-0036.gzip,0.5087108016014099
ch1_1462-170142-0027.gzip,0.6551724076271057
ch1_84-121123-0015.gzip,0.380952388048172
ch1_2428-83699-0032.gzip,0.6010100841522217
ch1_6313-76958-0013.gzip,0.4363143742084503
ch1_7850-281318-0019.gzip,0.6461988091468811
ch1_777-126732-0003.gzip,0.30000001192092896
ch1_1462-170142-0030.gzip,0.6094674468040466
ch1_2035-147961-0022.gzip,0.49295774102211
ch1_251-137823-0025.gzip,0.6140350699424744
